property_id,immovlan_id,url,source,scrape_date,date_posted,html_path,property_type,category,transaction_type,new_construction,price,vat,cadastral_income,street,house_number,postal_code,locality,province,region,latitude,longitude,bedrooms,livable_surface,number_of_kitchens,kitchen_equipment,bathrooms,showers,toilets,floor,build_year,currently_leased,furnished,building_state,heating_type,glazing_type,heat_pump,solar_panels,air_conditioning,primary_energy_consumption,epc,electrical_certificate,facades,facade_orientation,garden,garden_surface,garden_orientation,terrace,terrace_surface,balcony,garage,garages,indoor_parking,outdoor_parking,cellar,swimming_pool,elevator,running_water,flooding_area_type,demarcated_flooding_area,number_of_floors,availability,total_land_surface,living_room_surface,preemption_right,access_for_disabled,bedroom_1_surface,bedroom_2_surface,gas_connection,epc_validity_date,sewer_connection,epc_reference,co2_emission,entry_phone,urbanism_affectation,attic,kitchen_surface,bedroom_3_surface,yearly_primary_energy_consumption,frontage_width,building_permission_granted,kitchen_type,alarm,terrace_orientation,planning_permission_granted,bathroom_surface,p_score,g_score,terrain_width_at_roadside,security_door,protected_heritage,bedroom_4_surface,buildable_surface,veranda,rain_water_tank,floor_heating,as_build_certificate,diningroom,ground_depth,diningroom_surface,fireplace,electric_charging_station,hammam_sauna_jacuzzi,water_sensitive_area,domotica,cellar_surface,wash_room,solar_thermic_panels,bedroom_5_surface,gasoil_tank_certificate,low_energy_house,garage_surface,office_surface,attic_surface,individual_water_meter,water_softener,motorized_garage_door,bike_storage,electronic_key,dressing,electrical_certificate_validity,dressing_surface,opportunity_for_professional,bi_hourly_counter,adaptations_for_elderlies,total_surface,individual_electric_meter,level_e,veranda_surface,service_apartment,individual_gas_meter,barbecue,electricity_connection,gasoil_tank_certificate_validity,urbanism_infraction_description,nursery_nearest_walk_m,preschool_nearest_walk_m,elementary_school_nearest_walk_m,high_school_nearest_walk_m,bus_stop_nearest_walk_m,tram_stop_nearest_walk_m,train_station_nearest_walk_m,train_station_nearest_drive_m,motorway_nearest_drive_m,airport_nearest_drive_m,charging_station_nearest_drive_m,supermarket_nearest_walk_m,supermarket_count,car_sharing_nearest_walk_m,bike_sharing_nearest_walk_m
VBD84747,10499839,https://immovlan.be/en/detail/residence/for-sale/1030/schaarbeek/vbd84747,ImmoVlan,2026-06-15,2026-02-10,data_html/raw/html/vbd/vbd84747.html,house,house,for-sale,0,1490000,0,,AVENUE EMILE MAX,57,1030,Schaarbeek,Brussels,Brussels,50.84987,4.39241,4,631,,,2,2,3,,,1,,Normal,Gas,,,0,0,342,BrusselsF,0,3,,1,130,,1,4,,1,1,,,,,,1,(information not available),(information not available),3,On contract,220,,0,,25,22,,,1,20250417-TEST,68,1,,1,25,20,,,,,0,,,,,,9,0,,18,,,,0,0,,,,0,,0,,0,,1,0,,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,162,437,440,236,224,897,714,749,1600,11800,467,270,3,368,269
VBD84748,10499840,https://immovlan.be/en/detail/penthouse/for-sale/1150/sint-pieters-woluwe/vbd84748,ImmoVlan,2026-06-15,2026-02-10,data_html/raw/html/vbd/vbd84748.html,penthouse,appartment,for-sale,0,895000,0,,,,1150,Sint-Pieters-Woluwe,Brussels,Brussels,50.8381484,4.4329851,3,275,,,3,,3,3,1995,0,,Normal,Not specified,Double glass,,0,0,164,BrusselsD,1,3,South,0,,,1,30,,1,1,1,,,,1,1,(information not available),(information not available),4,Immediately,,,0,1,25,18,,,1,745117-01-2,35,0,,,18,18,,,,,1,,,,,,,1,,,,,,0,0,,,,0,,0,,0,,1,0,,0,0,,14,,1,,,,,,,,,,,,,,,,,,,,,262,283,283,343,370,226,2500,3200,3400,8900,2100,215,3,497,178
VBD84750,10499842,https://immovlan.be/en/detail/residence/for-sale/1950/kraainem/vbd84750,ImmoVlan,2026-06-15,2026-02-10,data_html/raw/html/vbd/vbd84750.html,house,house,for-sale,0,1850000,0,,,,1950,Kraainem,Flemish Brabant,Flanders,50.8610856,4.4592974,5,513,,,4,,5,,1960,0,,Normal,Gas,Double glass,,0,0,189,FlandersB,1,4,South,1,1580,,1,30,,1,1,1,,,,1,1,(information not available),(information not available),2,Immediately,1735,,0,1,21,15,,,1,20240312-0003172063-RES-1,,1,Area info not available,,16,15,,,,,1,,,,,,,0,,15,,,,0,0,,,,0,,0,,0,,1,0,12,0,0,,16,,1,,,,,,,,,,,,,,,,,,,,,257,306,306,1400,304,2000,3600,4500,719,7200,1900,506,3,702,1600
VBD84755,10499847,https://immovlan.be/en/detail/villa/for-sale/1150/sint-pieters-woluwe/vbd84755,ImmoVlan,2026-06-15,2026-02-10,data_html/raw/html/vbd/vbd84755.html,villa,house,for-sale,0,2900000,0,,,,1150,Sint-Pieters-Woluwe,Brussels,Brussels,50.8381484,4.4329851,5,988,,,5,,7,,1959,0,,To be renovated,Fuel oil,Double glass,,0,0,467,BrusselsG,0,4,,1,6135,,1,63,,1,1,,1,,1,,1,(information not available),(information not available),1,Immediately,6135,,0,1,23,20,,,1,G,122,0,,,26,18,,,,,1,,,,,,179,0,,16,,,,0,0,,,,0,,0,,0,,1,0,26,0,0,,31,,1,,,,,,,,,,,,,,,,,,,,,262,283,283,343,370,226,2500,3200,3400,8900,2100,215,3,497,178
VBD84757,10499849,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd84757,ImmoVlan,2026-06-15,2026-02-10,data_html/raw/html/vbd/vbd84757.html,flat,appartment,for-sale,0,835000,0,,RUE DE LA R&#xC9;FORME,34,1050,Elsene,Brussels,Brussels,50.82018,4.35672,3,139,,,3,,4,1,1926,1,,Excellent,Not specified,Double glass,,0,0,94,BrusselsB,1,2,,0,,,1,3,,,,1,,,,1,1,(information not available),(information not available),5,On contract,,,0,,16,11,,,1,20191015-0000558405-01-0,18,0,,,10,9,,,,,0,,,,,,,1,,,,,,0,0,,,,0,,0,,0,,1,0,,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,188,471,471,286,195,495,2200,2300,5300,16800,476,325,3,306,202
VBD84758,10499850,https://immovlan.be/en/detail/residence/for-sale/1000/brussels/vbd84758,ImmoVlan,2026-06-15,2026-02-10,data_html/raw/html/vbd/vbd84758.html,house,house,for-sale,0,598000,0,,RUE DU GRAND HOSPICE,34,1000,Brussels,Brussels,Brussels,50.8535,4.34879,5,153,,,2,,3,,1815,1,,Normal,Gas,Double glass,,0,0,458,BrusselsG,0,2,North,0,,,0,,,,,,,,,,1,possible flooding area,(information not available),3,On contract,52,,0,,16,15,,,1,20210203-0000581944-01-8,92,1,,,10,15,,,,,0,,,,,,9,0,,9,,,,0,0,,,,0,,0,,0,,1,0,9,0,0,,9,,1,,,,,,,,,,,,,,,,,,,,,55,256,256,227,293,357,1100,2100,6000,15700,1800,140,3,263,244
VBD84846,10499938,https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbd84846,ImmoVlan,2026-06-15,2026-02-10,data_html/raw/html/vbd/vbd84846.html,flat,appartment,for-sale,0,299000,0,,78-84 Rue Docteur Elie Lambotte,,1030,Schaarbeek,Brussels,Brussels,50.87189,4.38679,3,71,,,1,,1,0,2026,0,,New,Gas,Double glass,,0,0,90,BrusselsB,1,2,,0,,,1,,,,,,,,,,,(information not available),(information not available),3,Immediately,,,0,,17,10,,,1,B,,1,,,,10,,,,,0,,,,,,,0,,,,,,0,0,,,,0,,0,,0,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,136,330,330,907,498,172,1300,1400,4300,8200,536,346,3,114,451
VBD84847,10499939,https://immovlan.be/en/detail/apartment/for-sale/1150/sint-pieters-woluwe/vbd84847,ImmoVlan,2026-06-15,2026-02-10,data_html/raw/html/vbd/vbd84847.html,flat,appartment,for-sale,0,682500,0,,Avenue Parmentier,158,1150,Sint-Pieters-Woluwe,Brussels,Brussels,50.83217,4.44491,3,145,,,1,1,2,,2026,0,,New,Not specified,Double glass,,0,0,45,BrusselsA,1,2,,0,,,1,,,,,1,,,,1,,(information not available),(information not available),3,From 30/12/2026,,,0,1,19,12,,,1,A,,1,,,,9,,,,,0,,,,,,,1,,,,,,0,0,,,,0,,0,,0,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,543,536,536,899,116,641,3600,4800,3200,10500,1300,637,3,478,815
VBD84848,10499940,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd84848,ImmoVlan,2026-06-15,2026-02-10,data_html/raw/html/vbd/vbd84848.html,flat,appartment,for-sale,0,275000,0,,,,1180,Ukkel,Brussels,Brussels,50.8,4.3333333,4,45,,,2,,2,0,2027,0,,New,Not specified,Double glass,,0,0,35,BrusselsA,1,2,,1,,,1,,,1,1,1,,,,1,,(information not available),(information not available),4,Negotiable,,,0,1,15,10,,,1,A,,1,,,,11,,,,,0,,,,,,,1,,11,,,,0,1,,,,0,,0,,0,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,731,734,734,268,137,412,847,872,2700,20100,1600,369,3,433,362
VBD84850,10499942,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd84850,ImmoVlan,2026-06-15,2026-02-10,data_html/raw/html/vbd/vbd84850.html,flat,appartment,for-sale,0,1950000,0,,Avenue de Foestraets,59,1180,Ukkel,Brussels,Brussels,50.78431,4.36508,3,214,,,2,,2,,2026,0,,New,Not specified,Double glass,,0,0,45,BrusselsA,1,4,,1,,,1,,,1,1,1,,,,1,1,(information not available),(information not available),2,From 31/08/2026,,,0,1,22,16,,,1,A,55,1,,,,15,,,,,1,,,,,,,1,,,,,,1,0,,,,0,,0,,0,,1,0,,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,782,205,205,236,759,1200,1600,1900,5900,19700,1100,824,3,1000,1400
VBD84851,10499943,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd84851,ImmoVlan,2026-06-15,2026-02-10,data_html/raw/html/vbd/vbd84851.html,flat,appartment,for-sale,0,492500,0,,Parvis Chantecler,246,1180,Ukkel,Brussels,Brussels,50.77869,4.34255,3,80,,,2,,2,,2027,0,,New,Gas,Double glass,,0,0,45,BrusselsA,1,3,West,1,,,1,,,1,,1,,,,1,1,(information not available),(information not available),3,From 29/09/2027,,,0,1,23,13,,,1,A,45,1,,,,12,,,,,0,,,,,,,0,,,,,,0,1,,,,0,,0,,0,,,0,,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,5,5,891,306,1800,814,815,4000,21900,5100,1000,3,541,2000
VBD84852,10499944,https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbd84852,ImmoVlan,2026-06-15,2026-02-10,data_html/raw/html/vbd/vbd84852.html,flat,appartment,for-sale,0,464000,0,,101-103 Rue Neerveld,,1200,Sint-Lambrechts-Woluwe,Brussels,Brussels,50.85158,4.44089,3,106,,,1,1,1,,2026,0,,New,Gas,Double glass,,1,0,95,BrusselsB,1,,,1,,,1,,,1,,1,,,,1,,(information not available),(information not available),5,Immediately,,,0,1,14,12,,,1,B+,,1,,,,11,,,,,0,,,,,,,0,,,,,,0,1,,,,0,,0,,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,247,331,331,893,225,615,3700,3700,1700,7300,1300,463,3,836,429
VBD84854,10499946,https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbd84854,ImmoVlan,2026-06-15,2026-02-10,data_html/raw/html/vbd/vbd84854.html,flat,appartment,for-sale,0,464000,0,,101-103 Rue Neerveld,,1200,Sint-Lambrechts-Woluwe,Brussels,Brussels,50.85158,4.44089,3,,,,1,1,1,,2025,0,,New,Gas,Double glass,,0,0,45,BrusselsA,0,2,,0,,,1,,,,,2,,,,1,,(information not available),(information not available),5,From 30/03/2026,,,0,1,14,12,,,1,A,,1,,,,11,,,,,0,,,,,,,0,,,,,,0,0,,,,0,,0,,0,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,247,331,331,893,225,615,3700,3700,1700,7300,1300,463,3,836,429
VBD84856,10499948,https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbd84856,ImmoVlan,2026-06-15,2026-02-10,data_html/raw/html/vbd/vbd84856.html,flat,appartment,for-sale,0,470000,0,,101-103 Rue Neerveld,,1200,Sint-Lambrechts-Woluwe,Brussels,Brussels,50.85158,4.44089,3,,,,1,2,2,,2023,0,,New,Gas,Double glass,,0,0,,,0,2,,1,,,1,,,1,,2,,,,1,,(information not available),(information not available),5,From 30/03/2026,,,0,1,14,12,,,1,,,1,,,,11,,,,,0,,,,,,,0,,,,,,0,0,,,,0,,0,,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,247,331,331,893,225,615,3700,3700,1700,7300,1300,463,3,836,429
VBD84857,10499949,https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbd84857,ImmoVlan,2026-06-15,2026-02-10,data_html/raw/html/vbd/vbd84857.html,flat,appartment,for-sale,0,533000,0,,101-103 Rue Neerveld,,1200,Sint-Lambrechts-Woluwe,Brussels,Brussels,50.85158,4.44089,2,103,,,2,2,3,,2026,0,,New,Gas,Double glass,,0,0,85,BrusselsB,0,2,,0,,,1,11,,,,1,,,,1,1,(information not available),(information not available),5,From 30/03/2026,,,0,1,14,12,,,1,B,,1,,,,11,,,,,0,,,,,,,0,,15,,,,1,0,,,,0,,0,,0,,1,0,14,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,247,331,331,893,225,615,3700,3700,1700,7300,1300,463,3,836,429
VBD84859,10499951,https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbd84859,ImmoVlan,2026-06-15,2026-02-10,data_html/raw/html/vbd/vbd84859.html,flat,appartment,for-sale,0,425000,0,,Boulevard de la Woluwe,56,1200,Sint-Lambrechts-Woluwe,Brussels,Brussels,50.84029,4.43557,,77,,,1,1,,,2027,0,,New,Gas,Double glass,,0,0,95,BrusselsB,1,2,,1,,,1,,,1,,1,,,,1,1,(information not available),(information not available),6,From 29/06/2027,,,0,1,,,,,1,B,,1,,,,,,,,,0,,,,,,,1,,,,,,0,1,,,,0,,0,,0,,1,0,,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,240,276,276,390,92,129,2800,3400,3100,8600,2300,154,3,92,364
VBD84860,10499952,https://immovlan.be/en/detail/apartment/for-sale/1040/etterbeek/vbd84860,ImmoVlan,2026-06-15,2026-02-10,data_html/raw/html/vbd/vbd84860.html,flat,appartment,for-sale,0,345000,0,,RUE DE L&#x27;ETANG,121,1040,Etterbeek,Brussels,Brussels,50.83487,4.38273,4,54,,,1,,2,0,2027,0,,New,Not specified,Double glass,,0,0,45,BrusselsA,1,2,North,1,,,1,,,,,1,,,,,1,possible flooding area,(information not available),3,Negotiable,,,0,,16,11,,,1,A,95,1,,,,9,,,,,0,,,,,,,0,,10,,,,1,1,,,,0,,0,,0,,1,0,,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,364,414,489,479,148,683,784,779,3300,13200,501,358,3,171,389
VBD84862,10499954,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd84862,ImmoVlan,2026-06-15,2026-02-10,data_html/raw/html/vbd/vbd84862.html,flat,appartment,for-sale,0,395000,0,,Rue Vanderkindere,444,1180,Ukkel,Brussels,Brussels,50.81453,4.36065,3,95,,,2,,2,,2027,0,,New,Not specified,Double glass,,0,0,35,BrusselsA,1,2,South,0,,,1,,,,,1,,,,1,,(information not available),(information not available),3,From 30/08/2027,,,0,1,14,11,,,1,A,35,1,,,,12,,,,,0,,,,,,,0,,,,,,1,0,,,,0,,0,,0,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,288,288,404,453,345,497,2500,4300,5300,17300,701,120,3,357,593
VBD84863,10499955,https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd84863,ImmoVlan,2026-06-15,2026-02-10,data_html/raw/html/vbd/vbd84863.html,flat,appartment,for-sale,0,440000,0,,BOULEVARD DU SOUVERAIN,360,1160,Oudergem,Brussels,Brussels,50.82116,4.43046,3,46,,,1,1,1,,2026,0,,New,Not specified,Double glass,,0,0,45,BrusselsA,1,4,,0,,,1,,1,1,,1,,,,1,,(information not available),(information not available),7,From 29/10/2026,,,0,1,17,15,,,1,A,,1,,,,13,,,,,1,,,,,,,0,,,,,,0,1,,,,0,,0,,0,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,212,283,283,360,313,325,2200,2900,1300,11500,386,405,3,867,328
VBD84864,10499957,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd84864,ImmoVlan,2026-06-15,2026-02-10,data_html/raw/html/vbd/vbd84864.html,flat,appartment,for-sale,0,445000,0,,16-32 Rue de la P&#xE9;pini&#xE8;re,,1000,Brussels,Brussels,Brussels,50.83973,4.36192,3,75,,,1,,2,,2027,0,,New,Gas,,,0,0,95,BrusselsB,1,2,,1,,,1,,,1,1,1,,,,1,,(information not available),(information not available),6,From 30/12/2027,,,0,1,15,14,,,1,B,,1,,,,10,,,,,0,,,,,,,1,,,,,,0,1,,,,0,,0,,0,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,501,695,695,660,284,479,989,2300,4700,14400,915,277,3,231,131
VBD84865,10499958,https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbd84865,ImmoVlan,2026-06-15,2026-02-10,data_html/raw/html/vbd/vbd84865.html,flat,appartment,for-sale,0,481000,0,,Neerveld,105,1200,Sint-Lambrechts-Woluwe,Brussels,Brussels,50.85229,4.4418,3,87,,,2,1,1,0,2026,0,,New,Gas,Double glass,,1,0,95,BrusselsB,1,2,East,1,,,1,,,1,1,1,,,,1,1,possible flooding area,(information not available),7,Immediately,,,0,1,16,13,,,1,B,,1,,,,10,,,,,0,,,,,,,1,,,,,,0,1,,,,0,,0,,0,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,184,273,273,402,207,717,4200,4300,1600,7200,1100,400,3,938,328
VBD84867,10499960,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd84867,ImmoVlan,2026-06-15,2026-02-10,data_html/raw/html/vbd/vbd84867.html,flat,appartment,for-sale,0,630000,0,,59-65 Quai au Foin,,1000,Brussels,Brussels,Brussels,50.85586,4.34851,3,,,,1,1,1,,2025,0,,New,Gas,Double glass,,0,0,45,BrusselsA,1,2,,1,,,1,,,1,,1,,,,1,,(information not available),(information not available),6,Negotiable,,,0,1,15,13,,,1,A,,1,,,,11,,,,,0,,,,,,,1,,,,,,0,1,,,,0,,0,,0,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,371,394,394,365,316,159,1200,1500,5700,16300,2700,283,3,242,179
VBD84868,10499961,https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbd84868,ImmoVlan,2026-06-15,2026-02-10,data_html/raw/html/vbd/vbd84868.html,flat,appartment,for-sale,0,485000,0,,Boulevard de la Woluwe,62,1200,Sint-Lambrechts-Woluwe,Brussels,Brussels,50.84232,4.43703,3,,,,1,,2,,2027,0,,New,Not specified,Double glass,,0,0,40,BrusselsA,0,2,,1,,,1,,,1,1,1,,,,1,,possible flooding area,(information not available),6,From 29/10/2027,,,0,1,13,12,,,1,A,40,1,,,,12,,,,,0,,,,,,,0,,,,,,0,0,,,,0,,0,,0,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,362,326,326,584,270,232,3000,3600,3400,8800,2800,296,3,230,169
VBD84869,10499962,https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbd84869,ImmoVlan,2026-06-15,2026-02-10,data_html/raw/html/vbd/vbd84869.html,flat,appartment,for-sale,0,495000,0,,101-103 Rue Neerveld,,1200,Sint-Lambrechts-Woluwe,Brussels,Brussels,50.85158,4.44089,3,,,,1,1,1,,2023,0,,New,Gas,Double glass,,0,0,,,0,2,,0,,,1,,,,,2,,,,1,,(information not available),(information not available),5,From 30/03/2026,,,0,1,14,12,,,1,,,1,,,,11,,,,,0,,,,,,,0,,,,,,0,0,,,,0,,0,,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,247,331,331,893,225,615,3700,3700,1700,7300,1300,463,3,836,429
VBD84872,10499965,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd84872,ImmoVlan,2026-06-15,2026-02-10,data_html/raw/html/vbd/vbd84872.html,flat,appartment,for-sale,0,630000,0,,59-65 Quai au Foin,,1000,Brussels,Brussels,Brussels,50.85586,4.34851,3,,,,1,2,2,,2025,0,,New,Gas,Double glass,,0,0,45,BrusselsA,1,2,South,0,,,1,,,1,,2,,,,1,,(information not available),(information not available),6,Immediately,,,0,1,15,13,,,1,A,,1,,,,11,,,,,0,,,,,,,1,,,,,,0,0,,,,0,,0,,0,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,371,394,394,365,316,159,1200,1500,5700,16300,2700,283,3,242,179
VBD84873,10499966,https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd84873,ImmoVlan,2026-06-15,2026-02-10,data_html/raw/html/vbd/vbd84873.html,flat,appartment,for-sale,0,645000,0,,Chauss&#xE9;e de Tervueren,1,1160,Oudergem,Brussels,Brussels,50.81594,4.43186,3,127,,,2,,2,1,2026,0,,New,Not specified,Double glass,,1,0,45,BrusselsA,1,,,0,,,1,,,,,1,,,,1,,(information not available),(information not available),3,From 29/09/2026,,,0,1,16,13,,,1,A,,1,,,,10,,,,,0,,,,,,,0,,,,,,0,1,,,,0,,0,,0,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,409,437,437,168,191,428,2100,2600,340,13900,878,83,3,168,154
VBD84876,10499969,https://immovlan.be/en/detail/apartment/for-sale/1933/sterrebeek/vbd84876,ImmoVlan,2026-06-15,2026-02-10,data_html/raw/html/vbd/vbd84876.html,flat,appartment,for-sale,0,999000,0,,Du Roy de Blicquylaan,45,1933,Sterrebeek,Flemish Brabant,Flanders,50.84492,4.51848,4,130,,,2,1,2,0,2020,0,,New,Gas,Double glass,,0,0,55,FlandersSingleA,1,2,South,0,,,1,,1,1,1,2,,,,1,1,(information not available),(information not available),3,Immediately,,,0,1,15,13,,,0,B,65,1,Area info not available,,,13,,,,,0,,,,,,,1,,12,,,,1,0,,,,0,,0,,0,,1,0,,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,1400,1900,2100,2100,1300,1300,5000,5500,3600,10600,4700,669,3,2500,2600
VBD84879,10499972,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd84879,ImmoVlan,2026-06-15,2026-02-10,data_html/raw/html/vbd/vbd84879.html,flat,appartment,for-sale,0,1400000,0,,2-4 Square des H&#xE9;ros,,1180,Ukkel,Brussels,Brussels,50.80373,4.34242,3,199,,,2,,3,5,2025,0,,New,Gas,Double glass,,0,0,25,BrusselsA,1,3,West,0,,,1,,,1,1,1,,,,1,,(information not available),(information not available),5,Immediately,,,0,1,19,17,,,1,A,,1,,,,15,,,,,0,,,,,,,0,,,,,,0,0,,,,0,,0,,0,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,414,428,421,148,9,63,1700,1800,3400,19000,372,333,3,284,270
VBD84880,10499973,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd84880,ImmoVlan,2026-06-15,2026-02-10,data_html/raw/html/vbd/vbd84880.html,flat,appartment,for-sale,0,1691000,0,,Rue Van Eyck,6,1050,Elsene,Brussels,Brussels,50.82091,4.36671,3,199,,,2,,2,5,2026,0,,New,Gas,Double glass,,0,0,45,BrusselsA,1,2,,0,,,1,50,,,,1,,,,1,1,(information not available),(information not available),6,From 29/09/2026,,,0,1,18,13,,,1,A,,1,,,,13,,,,,0,,,,,,,0,,,,,,1,1,,,,0,,0,,0,,1,0,,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,275,594,421,649,75,355,1500,1600,4800,16500,565,323,3,327,367
VBD84881,10499974,https://immovlan.be/en/detail/apartment/for-sale/1150/sint-pieters-woluwe/vbd84881,ImmoVlan,2026-06-15,2026-02-10,data_html/raw/html/vbd/vbd84881.html,flat,appartment,for-sale,0,1700000,0,,Avenue de Tervueren,381,1150,Sint-Pieters-Woluwe,Brussels,Brussels,50.82752,4.44097,3,224,,,3,,3,0,2026,0,,New,Not specified,Double glass,,0,0,45,BrusselsA,1,2,North,1,,,1,,1,1,,1,,,,1,1,(information not available),(information not available),3,From 30/10/2026,,,0,1,16,12,,,1,A,45,1,,,,10,,,,,0,,,,,,,1,,,,,,1,0,,,,0,,0,,0,,1,0,,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,1200,988,988,1300,1000,821,3300,5300,3100,14000,2500,1000,3,1300,375
VBD84883,10499976,https://immovlan.be/en/detail/villa/for-sale/1933/sterrebeek/vbd84883,ImmoVlan,2026-06-15,2026-02-10,data_html/raw/html/vbd/vbd84883.html,villa,house,for-sale,0,2915000,0,,du Roy de Bliquylaan,33,1933,Sterrebeek,Flemish Brabant,Flanders,50.84458,4.5166,4,464,,,1,3,3,,2023,0,,New,Not specified,Double glass,,0,0,65,FlandersSingleA,1,4,North,1,,,1,,,1,1,,,,,,,(information not available),(information not available),2,From 14/07/2026,,,0,,20,12,,,1,A,,1,Area info not available,,,13,,,,,0,,,,,,,0,,17,,,,1,0,,,,0,,0,,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1200,2000,2200,2200,1200,1200,5100,5300,3400,10500,4500,493,3,2500,2400
VBD84886,10499979,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd84886,ImmoVlan,2026-06-15,2026-02-10,data_html/raw/html/vbd/vbd84886.html,flat,appartment,for-sale,0,1859000,0,,16-32 Rue de la P&#xE9;pini&#xE8;re,,1000,Brussels,Brussels,Brussels,50.83973,4.36192,3,207,,,4,,5,5,2027,0,,New,Gas,Double glass,,0,0,95,BrusselsB,1,2,,1,,,1,78,,1,1,2,,,,1,,(information not available),(information not available),6,From 30/12/2027,,,0,1,27,18,,,1,B,,1,,,,17,,,,,0,,,,,,,1,,15,,,,0,1,,,,0,,0,,0,,1,0,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,501,695,695,660,284,479,989,2300,4700,14400,915,277,3,231,131
VBD84889,10499982,https://immovlan.be/en/detail/studio/for-sale/1180/ukkel/vbd84889,ImmoVlan,2026-06-15,2026-02-10,data_html/raw/html/vbd/vbd84889.html,flat_studio,appartment,for-sale,0,395000,0,,Rue Vanderkindere,444,1180,Ukkel,Brussels,Brussels,50.81453,4.36065,3,50,,,3,,3,1,2027,0,,New,Not specified,Double glass,,0,0,35,BrusselsA,1,2,South,0,,,1,4,,,,2,,,,1,1,(information not available),(information not available),3,From 30/08/2027,,,0,1,14,11,,,1,A,,1,,,,12,,,,,0,,,,,,,0,,,,,,1,1,,,,0,,0,,0,,1,0,,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,288,288,404,453,345,497,2500,4300,5300,17300,701,120,3,357,593
VBD84890,10499983,https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbd84890,ImmoVlan,2026-06-15,2026-02-10,data_html/raw/html/vbd/vbd84890.html,flat,appartment,for-sale,0,473000,0,,101-103 Rue Neerveld,,1200,Sint-Lambrechts-Woluwe,Brussels,Brussels,50.85158,4.44089,2,103,,,2,1,3,2,2025,0,,,Gas,Double glass,,0,0,95,BrusselsB,1,,West,0,,,1,9,,,,2,,,,1,,(information not available),(information not available),5,From 30/03/2026,,,0,1,16,12,,,1,B,,1,,,,,,,,,0,,,,,,,0,,,,,,0,1,,,,0,,0,,0,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,247,331,331,893,225,615,3700,3700,1700,7300,1300,463,3,836,429
